timestamp,Price,prediction
1994-06-28 00:00:00,204.07,205.09024102274367
1994-06-29 00:00:00,204.74,204.78416871592057
1994-06-30 00:00:00,202.92,204.7709181011444
1994-07-01 00:00:00,204.25,204.21564267080106
1994-07-04 00:00:00,204.25,204.22594986956074
1994-07-05 00:00:00,204.36,204.23316490869252
1994-07-06 00:00:00,203.94,204.27121543608473
1994-07-07 00:00:00,205.0,204.17185080525928
1994-07-08 00:00:00,205.57,204.4202955636815
1994-07-11 00:00:00,205.12,204.76520689457703
1994-07-12 00:00:00,205.2,204.87164482620392
1994-07-13 00:00:00,206.02,204.97015137834273
1994-07-14 00:00:00,208.16,205.2851059648399
1994-07-15 00:00:00,205.16,206.1475741753879
1994-07-18 00:00:00,208.56,205.8513019227715
1994-07-19 00:00:00,207.75,206.66391134594005
1994-07-20 00:00:00,206.31,206.989737942158
1994-07-21 00:00:00,206.84,206.78581655951058
1994-07-22 00:00:00,207.18,206.80207159165738
1994-07-25 00:00:00,207.83,206.91545011416017
1994-07-26 00:00:00,207.21,207.18981507991214
1994-07-27 00:00:00,206.89,207.19587055593848
1994-07-28 00:00:00,207.51,207.10410938915692
1994-07-29 00:00:00,209.7,207.22587657240982
1994-08-01 00:00:00,210.4,207.96811360068685
1994-08-02 00:00:00,210.46,208.6976795204808
1994-08-03 00:00:00,210.53,209.22637566433656
1994-08-04 00:00:00,209.35,209.61746296503557
1994-08-05 00:00:00,208.75,209.53722407552488
1994-08-08 00:00:00,209.33,209.3010568528674
1994-08-09 00:00:00,209.59,209.30973979700718
1994-08-10 00:00:00,211.29,209.393817857905
1994-08-11 00:00:00,210.9,209.96267250053347
1994-08-12 00:00:00,212.3,210.2438707503734
1994-08-15 00:00:00,212.32,210.86070952526137
1994-08-16 00:00:00,214.4,211.29849666768294
1994-08-17 00:00:00,215.33,212.22894766737804
1994-08-18 00:00:00,214.92,213.1592633671646
1994-08-19 00:00:00,215.31,213.68748435701522
1994-08-22 00:00:00,215.04,214.17423904991062
1994-08-23 00:00:00,216.42,214.43396733493742
1994-08-24 00:00:00,217.97,215.02977713445617
