date,rlg_price,rlv_price,vix_price,spread,rlg_return,rlv_return,vix_index,r_growth_(t-1),r_value_(t-1),p_growth_(t-1),p_value_(t-1),p_joint_(t-1),p_spread_(t-1),spread
datetime,float,float,float,float,float,float,float,float,float,float,float,float,float,float
T,,,,,,,,,,,,,,
6/30/2006 0:00,505.90,722.04,13.08,0.19%,-0.27%,-0.09%,13.03%,2.3090%,2.0272%,95.7312%,95.4447%,95.18%,38.1459%,0.1877%
7/3/2006 0:00,509.21,728.36,13.05,0.22%,0.66%,0.88%,13.08%,-0.2740%,-0.0863%,40.9556%,46.0615%,25.93%,57.8608%,0.2204%
7/4/2006 0:00,509.21,728.36,13.05,0.00%,0.00%,0.00%,13.05%,0.6551%,0.8754%,68.1659%,76.2683%,72.23%,59.2182%,0.0000%
7/5/2006 0:00,503.85,724.75,14.15,0.56%,-1.05%,-0.50%,13.05%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.5568%
7/6/2006 0:00,504.82,727.18,13.65,0.14%,0.19%,0.33%,14.15%,-1.0520%,-0.4952%,20.7328%,32.8208%,9.91%,72.2902%,0.1435%
7/7/2006 0:00,500.03,724.15,13.97,0.53%,-0.95%,-0.42%,13.65%,0.1913%,0.3349%,54.8719%,60.1620%,50.08%,56.0151%,0.5320%
7/10/2006 0:00,499.30,726.56,14.02,0.48%,-0.15%,0.33%,13.97%,-0.9483%,-0.4163%,23.0428%,35.2695%,11.34%,71.3987%,0.4777%
7/11/2006 0:00,501.37,728.67,13.14,-0.12%,0.41%,0.29%,14.02%,-0.1460%,0.3317%,44.7455%,60.0583%,36.33%,69.4003%,-0.1242%
7/12/2006 0:00,494.84,722.22,14.49,0.42%,-1.30%,-0.89%,13.14%,0.4146%,0.2904%,61.4428%,58.7034%,55.05%,44.6789%,0.4177%
7/13/2006 0:00,487.78,713.18,17.79,0.17%,-1.43%,-1.25%,14.49%,-1.3030%,-0.8853%,15.7419%,21.9182%,6.35%,67.1244%,0.1748%
7/14/2006 0:00,484.19,710.62,18.05,0.38%,-0.74%,-0.36%,17.79%,-1.4265%,-1.2517%,13.6035%,13.8963%,4.46%,57.3254%,0.3777%
7/17/2006 0:00,484.14,708.44,18.64,-0.30%,-0.01%,-0.31%,18.05%,-0.7364%,-0.3587%,28.1774%,37.0955%,14.07%,65.5702%,-0.2961%
7/18/2006 0:00,484.48,710.72,17.74,0.25%,0.07%,0.32%,18.64%,-0.0097%,-0.3058%,48.8328%,38.7985%,25.47%,37.5670%,0.2514%
7/19/2006 0:00,493.89,723.89,15.55,-0.09%,1.94%,1.85%,17.74%,0.0704%,0.3218%,51.2448%,59.7356%,45.35%,60.4964%,-0.0904%
7/20/2006 0:00,487.44,719.78,16.21,0.74%,-1.31%,-0.57%,15.55%,1.9431%,1.8528%,92.5661%,93.8457%,93.45%,46.1060%,0.7382%
7/21/2006 0:00,482.72,715.11,17.40,0.32%,-0.97%,-0.65%,16.21%,-1.3066%,-0.5683%,15.6779%,30.6176%,7.76%,78.3693%,0.3196%
7/24/2006 0:00,491.18,726.77,14.98,-0.12%,1.75%,1.63%,17.40%,-0.9677%,-0.6481%,22.5993%,28.2902%,9.51%,63.2637%,-0.1200%
7/25/2006 0:00,494.59,731.77,14.85,-0.01%,0.70%,0.69%,14.98%,1.7507%,1.6307%,90.3032%,91.2133%,91.72%,44.8529%,-0.0088%
7/26/2006 0:00,492.68,733.72,14.62,0.65%,-0.39%,0.27%,14.85%,0.6957%,0.6869%,69.2510%,71.0689%,70.39%,49.5647%,0.6539%
7/27/2006 0:00,489.89,730.64,14.94,0.15%,-0.57%,-0.42%,14.62%,-0.3872%,0.2668%,37.6728%,57.9221%,27.38%,75.6455%,0.1454%
7/28/2006 0:00,496.56,739.24,14.33,-0.18%,1.36%,1.18%,14.94%,-0.5651%,-0.4196%,32.6965%,35.1634%,15.49%,56.0943%,-0.1834%
7/31/2006 0:00,496.03,738.37,14.95,-0.01%,-0.11%,-0.12%,14.33%,1.3611%,1.1777%,84.2570%,83.4166%,86.12%,42.1978%,-0.0104%
8/1/2006 0:00,492.34,736.71,15.05,0.52%,-0.74%,-0.23%,14.95%,-0.1079%,-0.1184%,45.8829%,44.9875%,29.01%,49.4961%,0.5176%
8/2/2006 0:00,495.83,740.39,14.34,-0.21%,0.71%,0.50%,15.05%,-0.7427%,-0.2251%,28.0170%,41.4382%,15.26%,70.8755%,-0.2087%
8/3/2006 0:00,497.52,741.00,14.46,-0.26%,0.34%,0.08%,14.34%,0.7087%,0.4999%,69.5944%,65.4394%,66.47%,41.1442%,-0.2591%
8/4/2006 0:00,496.64,741.51,14.34,0.25%,-0.18%,0.07%,14.46%,0.3416%,0.0825%,59.3225%,51.7552%,45.96%,39.0694%,0.2470%
8/7/2006 0:00,494.72,739.59,15.23,0.13%,-0.39%,-0.26%,14.34%,-0.1781%,0.0690%,43.7895%,51.2977%,31.65%,60.3177%,0.1273%
8/8/2006 0:00,492.37,737.60,15.23,0.21%,-0.47%,-0.27%,15.23%,-0.3868%,-0.2595%,37.6839%,40.3082%,20.45%,55.3331%,0.2055%
8/9/2006 0:00,490.41,733.54,15.20,-0.15%,-0.40%,-0.55%,15.23%,-0.4744%,-0.2689%,35.2010%,39.9985%,18.87%,58.6018%,-0.1521%
8/10/2006 0:00,493.43,735.67,14.46,-0.33%,0.62%,0.29%,15.20%,-0.3985%,-0.5506%,37.3497%,31.1465%,15.53%,43.5057%,-0.3267%
8/11/2006 0:00,490.56,733.52,14.30,0.29%,-0.58%,-0.29%,14.46%,0.6166%,0.2900%,67.1238%,58.6887%,58.54%,36.3378%,0.2905%
8/14/2006 0:00,492.23,732.94,14.26,-0.42%,0.34%,-0.08%,14.30%,-0.5827%,-0.2921%,32.2194%,39.2425%,16.87%,62.0922%,-0.4186%
8/15/2006 0:00,500.37,741.54,13.42,-0.48%,1.65%,1.17%,14.26%,0.3402%,-0.0784%,59.2809%,46.3289%,38.35%,32.7302%,-0.4814%
8/16/2006 0:00,506.87,744.13,12.41,-0.95%,1.30%,0.35%,13.42%,1.6545%,1.1731%,88.9988%,83.3183%,87.91%,30.3525%,-0.9510%
8/17/2006 0:00,507.94,744.75,12.24,-0.13%,0.21%,0.08%,12.41%,1.2998%,0.3489%,83.1180%,60.6184%,65.45%,15.5206%,-0.1276%
8/18/2006 0:00,509.23,747.86,11.64,0.16%,0.25%,0.42%,12.24%,0.2109%,0.0833%,55.4562%,51.7820%,43.51%,44.5353%,0.1648%
8/21/2006 0:00,506.06,746.29,12.22,0.41%,-0.62%,-0.21%,11.64%,0.2534%,0.4181%,56.7197%,62.8542%,53.75%,56.9043%,0.4131%
8/22/2006 0:00,506.18,747.79,12.19,0.18%,0.02%,0.20%,12.22%,-0.6233%,-0.2102%,31.1276%,41.9299%,17.22%,66.9463%,0.1761%
8/23/2006 0:00,503.28,744.83,12.40,0.18%,-0.57%,-0.40%,12.19%,0.0249%,0.2010%,49.8743%,55.7352%,41.39%,57.3785%,0.1787%
8/24/2006 0:00,503.49,747.63,12.40,0.33%,0.04%,0.38%,12.40%,-0.5737%,-0.3950%,32.4619%,35.9391%,15.70%,57.4861%,0.3333%
8/25/2006 0:00,503.53,746.33,12.31,-0.18%,0.01%,-0.17%,12.40%,0.0423%,0.3757%,50.3988%,61.4877%,44.95%,63.8136%,-0.1817%
8/28/2006 0:00,507.02,749.71,12.18,-0.24%,0.69%,0.45%,12.31%,0.0079%,-0.1737%,49.3640%,43.1388%,29.77%,42.2680%,-0.2412%
8/29/2006 0:00,509.09,749.92,12.28,-0.38%,0.41%,0.03%,12.18%,0.6931%,0.4519%,69.1827%,63.9307%,64.91%,39.8057%,-0.3793%
8/30/2006 0:00,510.42,748.64,12.22,-0.43%,0.26%,-0.17%,12.28%,0.4077%,0.0284%,61.2434%,49.9291%,44.37%,34.2568%,-0.4326%
8/31/2006 0:00,510.73,748.38,12.31,-0.10%,0.06%,-0.04%,12.22%,0.2624%,-0.1702%,56.9883%,43.2584%,33.45%,32.1951%,-0.0956%
9/1/2006 0:00,513.55,752.08,11.96,-0.06%,0.55%,0.49%,12.31%,0.0603%,-0.0353%,50.9411%,47.7807%,35.64%,45.8840%,-0.0576%
9/4/2006 0:00,513.55,752.08,11.96,0.00%,0.00%,0.00%,11.96%,0.5518%,0.4941%,65.3351%,65.2585%,63.47%,47.4922%,0.0000%
9/5/2006 0:00,514.36,753.71,12.63,0.06%,0.16%,0.22%,11.96%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.0595%
9/6/2006 0:00,508.32,747.12,13.74,0.30%,-1.17%,-0.87%,12.63%,0.1575%,0.2170%,53.8607%,56.2693%,46.32%,52.4641%,0.2999%
9/7/2006 0:00,505.56,743.93,13.88,0.12%,-0.54%,-0.43%,13.74%,-1.1739%,-0.8739%,18.2023%,22.2036%,6.98%,62.4728%,0.1164%
9/8/2006 0:00,508.41,745.14,13.16,-0.40%,0.56%,0.16%,13.88%,-0.5434%,-0.4270%,33.2899%,34.9336%,15.67%,54.8718%,-0.4019%
9/11/2006 0:00,509.90,743.45,12.99,-0.52%,0.29%,-0.23%,13.16%,0.5641%,0.1622%,65.6790%,54.4378%,52.66%,33.3760%,-0.5189%
9/12/2006 0:00,516.97,749.50,11.92,-0.57%,1.39%,0.81%,12.99%,0.2925%,-0.2264%,57.8771%,41.3950%,31.41%,28.9734%,-0.5738%
9/13/2006 0:00,518.92,752.65,11.18,0.04%,0.38%,0.42%,11.92%,1.3873%,0.8135%,84.7286%,74.6191%,80.45%,27.0041%,0.0430%
9/14/2006 0:00,518.20,751.45,11.55,-0.02%,-0.14%,-0.16%,11.18%,0.3772%,0.4201%,60.3598%,62.9187%,57.52%,51.7632%,-0.0214%
9/15/2006 0:00,520.33,752.02,11.76,-0.33%,0.41%,0.08%,11.55%,-0.1386%,-0.1600%,44.9674%,43.5975%,27.21%,49.0292%,-0.3331%
9/18/2006 0:00,520.19,753.11,11.78,0.17%,-0.03%,0.14%,11.76%,0.4095%,0.0764%,61.2959%,51.5482%,46.71%,36.0806%,0.1709%
9/19/2006 0:00,518.67,751.95,11.98,0.14%,-0.29%,-0.15%,11.78%,-0.0259%,0.1449%,48.3443%,53.8569%,38.35%,57.1609%,0.1378%
9/20/2006 0:00,522.42,754.49,11.39,-0.38%,0.72%,0.34%,11.98%,-0.2920%,-0.1542%,40.4286%,43.7911%,24.16%,55.7756%,-0.3838%
9/21/2006 0:00,518.16,752.06,12.25,0.49%,-0.82%,-0.32%,11.39%,0.7220%,0.3382%,69.9467%,60.2703%,61.59%,34.0775%,0.4935%
9/22/2006 0:00,515.70,751.62,12.59,0.42%,-0.47%,-0.06%,12.25%,-0.8154%,-0.3219%,26.1991%,38.2761%,13.47%,69.9885%,0.4151%
9/25/2006 0:00,520.61,757.27,12.12,-0.20%,0.95%,0.75%,12.59%,-0.4744%,-0.0593%,35.2020%,46.9709%,21.92%,67.0226%,-0.1998%
9/26/2006 0:00,524.52,762.85,11.53,-0.02%,0.75%,0.74%,12.12%,0.9519%,0.7521%,75.6885%,72.9269%,75.50%,41.5145%,-0.0157%
9/27/2006 0:00,524.92,762.73,11.58,-0.09%,0.08%,-0.01%,11.53%,0.7520%,0.7363%,70.7288%,72.4830%,72.30%,49.2728%,-0.0915%
9/28/2006 0:00,526.21,763.45,11.72,-0.15%,0.24%,0.09%,11.58%,0.0766%,-0.0148%,51.4315%,48.4703%,36.76%,46.0595%,-0.1512%
9/29/2006 0:00,524.28,762.18,11.98,0.20%,-0.37%,-0.17%,11.72%,0.2448%,0.0936%,56.4651%,52.1291%,44.63%,43.5436%,0.2012%
10/2/2006 0:00,521.76,760.61,12.57,0.28%,-0.48%,-0.21%,11.98%,-0.3666%,-0.1654%,38.2646%,43.4155%,22.46%,58.4220%,0.2753%
10/3/2006 0:00,523.14,761.29,12.24,-0.18%,0.26%,0.09%,12.57%,-0.4814%,-0.2061%,35.0049%,42.0649%,19.68%,61.4734%,-0.1756%
10/4/2006 0:00,530.70,769.03,11.86,-0.43%,1.45%,1.02%,12.24%,0.2645%,0.0889%,57.0494%,51.9694%,44.84%,42.5215%,-0.4282%
10/5/2006 0:00,533.30,770.25,11.98,-0.33%,0.49%,0.16%,11.86%,1.4457%,1.0175%,85.7443%,79.8186%,84.59%,32.3619%,-0.3324%
10/6/2006 0:00,531.62,768.27,11.56,0.06%,-0.32%,-0.26%,11.98%,0.4907%,0.1583%,63.6190%,54.3038%,51.54%,36.1079%,0.0581%
10/9/2006 0:00,532.78,769.06,11.68,-0.11%,0.22%,0.10%,11.56%,-0.3156%,-0.2574%,39.7411%,40.3744%,21.68%,52.4074%,-0.1142%
10/10/2006 0:00,533.47,771.33,11.52,0.16%,0.13%,0.29%,11.68%,0.2174%,0.1032%,55.6514%,52.4529%,44.40%,45.0978%,0.1649%
10/11/2006 0:00,531.98,769.51,11.62,0.04%,-0.28%,-0.24%,11.52%,0.1295%,0.2944%,53.0204%,58.8343%,47.12%,56.9094%,0.0438%
10/12/2006 0:00,537.73,776.37,11.09,-0.19%,1.08%,0.89%,11.62%,-0.2789%,-0.2352%,40.8113%,41.1058%,22.76%,51.7972%,-0.1903%
10/13/2006 0:00,538.59,778.54,10.75,0.12%,0.16%,0.28%,11.09%,1.0816%,0.8913%,78.6457%,76.6822%,79.46%,41.9104%,0.1200%
10/16/2006 0:00,540.35,780.41,11.09,-0.09%,0.33%,0.24%,10.75%,0.1588%,0.2789%,53.8992%,58.3224%,47.82%,55.0262%,-0.0868%
10/17/2006 0:00,537.35,778.34,11.73,0.29%,-0.56%,-0.26%,11.09%,0.3272%,0.2403%,58.8976%,57.0457%,51.55%,46.2551%,0.2902%
10/18/2006 0:00,537.65,779.83,11.34,0.14%,0.06%,0.19%,11.73%,-0.5550%,-0.2649%,32.9709%,40.1317%,17.64%,62.0765%,0.1359%
10/19/2006 0:00,538.27,779.82,10.90,-0.12%,0.12%,0.00%,11.34%,0.0562%,0.1921%,50.8165%,55.4371%,42.33%,55.6926%,-0.1171%
10/20/2006 0:00,538.60,780.35,10.63,0.01%,0.06%,0.07%,10.90%,0.1157%,-0.0014%,52.6054%,48.9225%,38.16%,44.9768%,0.0077%
10/23/2006 0:00,542.42,784.26,11.08,-0.21%,0.71%,0.50%,10.63%,0.0604%,0.0681%,50.9422%,51.2684%,39.14%,50.2667%,-0.2101%
10/24/2006 0:00,541.98,785.24,10.78,0.21%,-0.08%,0.13%,11.08%,0.7102%,0.5000%,69.6345%,65.4426%,66.50%,41.0854%,0.2074%
10/25/2006 0:00,543.04,789.01,10.66,0.28%,0.20%,0.48%,10.78%,-0.0817%,0.1257%,46.6703%,53.2107%,35.96%,58.6812%,0.2847%
10/26/2006 0:00,546.52,792.71,10.56,-0.17%,0.64%,0.47%,10.66%,0.1956%,0.4802%,54.9989%,64.8230%,52.67%,61.8536%,-0.1720%
10/27/2006 0:00,541.20,787.28,10.80,0.29%,-0.97%,-0.68%,10.56%,0.6403%,0.4683%,67.7666%,64.4478%,64.53%,42.6734%,0.2877%
10/30/2006 0:00,542.35,786.35,11.20,-0.33%,0.21%,-0.12%,10.80%,-0.9725%,-0.6849%,22.4902%,27.2476%,9.22%,61.9753%,-0.3307%
10/31/2006 0:00,542.46,785.91,11.10,-0.08%,0.02%,-0.06%,11.20%,0.2127%,-0.1180%,55.5091%,44.9997%,35.09%,36.1776%,-0.0764%
11/1/2006 0:00,537.63,780.93,11.51,0.26%,-0.89%,-0.63%,11.10%,0.0199%,-0.0565%,49.7242%,47.0665%,33.95%,46.6975%,0.2577%
11/2/2006 0:00,537.51,780.51,11.42,-0.03%,-0.02%,-0.05%,11.51%,-0.8908%,-0.6330%,24.3826%,28.7237%,10.17%,60.7558%,-0.0314%
11/3/2006 0:00,536.02,779.63,11.16,0.16%,-0.28%,-0.11%,11.42%,-0.0221%,-0.0535%,48.4589%,47.1654%,33.01%,48.6054%,0.1640%
11/6/2006 0:00,542.42,788.15,11.16,-0.10%,1.19%,1.09%,11.16%,-0.2770%,-0.1130%,40.8674%,45.1671%,25.32%,56.8734%,-0.0999%
11/7/2006 0:00,544.36,788.78,11.09,-0.28%,0.36%,0.08%,11.16%,1.1929%,1.0930%,81.0062%,81.5678%,83.53%,45.7021%,-0.2780%
11/8/2006 0:00,544.89,791.71,10.75,0.27%,0.10%,0.37%,11.09%,0.3578%,0.0798%,59.7960%,51.6636%,46.10%,38.2984%,0.2730%
11/9/2006 0:00,541.45,788.56,11.01,0.23%,-0.63%,-0.40%,10.75%,0.0985%,0.3715%,52.0878%,61.3519%,47.26%,61.3793%,0.2338%
11/10/2006 0:00,543.19,789.63,10.79,-0.19%,0.32%,0.14%,11.01%,-0.6324%,-0.3986%,30.8847%,35.8253%,14.91%,59.7725%,-0.1860%
11/13/2006 0:00,544.87,791.20,10.86,-0.11%,0.31%,0.20%,10.79%,0.3221%,0.1361%,58.7493%,53.5587%,47.83%,42.0873%,-0.1097%
11/14/2006 0:00,549.59,794.61,10.50,-0.44%,0.87%,0.43%,10.86%,0.3089%,0.1992%,58.3615%,55.6755%,49.82%,45.2885%,-0.4354%
11/15/2006 0:00,552.06,795.40,10.31,-0.35%,0.45%,0.10%,10.50%,0.8668%,0.4314%,73.6342%,63.2770%,66.29%,32.0858%,-0.3503%
11/16/2006 0:00,554.19,795.84,10.16,-0.33%,0.38%,0.05%,10.31%,0.4496%,0.0993%,62.4495%,52.3206%,48.32%,35.3967%,-0.3306%
11/17/2006 0:00,553.84,797.66,10.05,0.29%,-0.06%,0.23%,10.16%,0.3849%,0.0543%,60.5843%,50.8034%,45.33%,36.1803%,0.2928%
11/20/2006 0:00,553.67,797.62,9.97,0.03%,-0.03%,-0.01%,10.05%,-0.0630%,0.2298%,47.2314%,56.6965%,38.50%,62.1837%,0.0252%
11/21/2006 0:00,555.03,798.83,9.90,-0.09%,0.25%,0.15%,9.97%,-0.0309%,-0.0056%,48.1960%,48.7797%,34.26%,51.0110%,-0.0950%
11/22/2006 0:00,557.73,799.46,10.14,-0.41%,0.49%,0.08%,9.90%,0.2462%,0.1512%,56.5061%,54.0671%,46.76%,45.9106%,-0.4061%
11/23/2006 0:00,557.73,799.46,10.14,0.00%,0.00%,0.00%,10.14%,0.4856%,0.0795%,63.4741%,51.6530%,47.82%,33.2140%,0.0000%
11/24/2006 0:00,555.75,797.11,10.73,0.06%,-0.35%,-0.29%,10.14%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.0602%
11/27/2006 0:00,546.22,788.08,12.30,0.58%,-1.71%,-1.13%,10.73%,-0.3541%,-0.2939%,38.6240%,39.1830%,20.38%,52.4938%,0.5815%
11/28/2006 0:00,547.92,790.83,11.62,0.04%,0.31%,0.35%,12.30%,-1.7141%,-1.1326%,9.4208%,16.2509%,3.96%,73.1640%,0.0376%
11/29/2006 0:00,552.33,799.37,10.83,0.28%,0.80%,1.08%,11.62%,0.3107%,0.3483%,58.4134%,60.6004%,54.05%,51.5376%,0.2754%
11/30/2006 0:00,552.41,801.21,10.91,0.22%,0.01%,0.23%,10.83%,0.8043%,1.0798%,72.0708%,81.2689%,77.60%,61.4791%,0.2161%
12/1/2006 0:00,550.11,800.75,11.66,0.36%,-0.42%,-0.06%,10.91%,0.0148%,0.2309%,49.5717%,56.7335%,41.59%,59.0414%,0.3583%
12/4/2006 0:00,556.99,805.30,11.23,-0.68%,1.25%,0.57%,11.66%,-0.4160%,-0.0577%,36.8503%,47.0262%,23.23%,64.8068%,-0.6819%
12/5/2006 0:00,559.18,808.67,11.27,0.03%,0.39%,0.42%,11.23%,1.2501%,0.5682%,82.1558%,67.5444%,73.35%,23.3375%,0.0250%
12/6/2006 0:00,558.60,807.51,11.33,-0.04%,-0.10%,-0.14%,11.27%,0.3932%,0.4182%,60.8240%,62.8574%,57.91%,51.0029%,-0.0389%
12/7/2006 0:00,555.61,805.48,12.67,0.28%,-0.53%,-0.25%,11.33%,-0.1041%,-0.1430%,45.9985%,44.1652%,28.41%,48.2879%,0.2824%
12/8/2006 0:00,556.49,806.91,12.07,0.02%,0.16%,0.18%,12.67%,-0.5342%,-0.2518%,33.5415%,40.5609%,18.14%,61.7634%,0.0208%
12/11/2006 0:00,556.62,810.27,10.71,0.39%,0.02%,0.42%,12.07%,0.1571%,0.1779%,53.8485%,54.9628%,45.26%,50.8219%,0.3920%
12/12/2006 0:00,554.79,810.46,10.65,0.35%,-0.33%,0.02%,10.71%,0.0239%,0.4159%,49.8442%,62.7831%,44.61%,66.1285%,0.3518%
12/13/2006 0:00,554.83,811.82,10.18,0.16%,0.01%,0.17%,10.65%,-0.3288%,0.0231%,39.3577%,49.7491%,26.58%,64.5501%,0.1613%
12/14/2006 0:00,559.50,818.45,9.97,-0.02%,0.84%,0.82%,10.18%,0.0067%,0.1679%,49.3256%,54.6285%,40.02%,56.7581%,-0.0246%
12/15/2006 0:00,559.83,819.27,10.05,0.04%,0.06%,0.10%,9.97%,0.8419%,0.8173%,73.0160%,74.7220%,75.13%,48.8946%,0.0409%
12/18/2006 0:00,557.57,816.85,10.60,0.11%,-0.40%,-0.30%,10.05%,0.0592%,0.1001%,50.9056%,52.3467%,40.07%,51.6765%,0.1087%
12/19/2006 0:00,557.93,819.52,10.30,0.26%,0.07%,0.33%,10.60%,-0.4042%,-0.2955%,37.1854%,39.1323%,19.57%,54.5486%,0.2617%
12/20/2006 0:00,557.22,818.57,10.26,0.01%,-0.13%,-0.12%,10.30%,0.0656%,0.3274%,51.1006%,59.9164%,45.24%,60.9188%,0.0121%
12/21/2006 0:00,554.50,816.20,10.53,0.20%,-0.49%,-0.29%,10.26%,-0.1282%,-0.1160%,45.2783%,45.0653%,28.61%,50.4534%,0.1983%
12/22/2006 0:00,551.30,812.50,11.36,0.12%,-0.58%,-0.45%,10.53%,-0.4878%,-0.2895%,34.8273%,39.3267%,18.35%,58.3017%,0.1232%
12/25/2006 0:00,551.30,812.50,11.36,0.00%,0.00%,0.00%,11.36%,-0.5769%,-0.4537%,32.3748%,34.1005%,14.92%,55.1604%,0.0000%
12/26/2006 0:00,553.11,816.96,11.26,0.22%,0.33%,0.55%,11.36%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.2208%
12/27/2006 0:00,556.55,823.18,10.64,0.14%,0.62%,0.76%,11.26%,0.3278%,0.5486%,58.9158%,66.9437%,58.38%,59.2357%,0.1392%
12/28/2006 0:00,555.77,822.00,10.99,0.00%,-0.14%,-0.14%,10.64%,0.6230%,0.7622%,67.2981%,73.2094%,70.02%,55.8321%,-0.0037%
12/29/2006 0:00,553.66,817.76,11.56,-0.14%,-0.38%,-0.52%,10.99%,-0.1403%,-0.1441%,44.9145%,44.1277%,27.59%,49.7797%,-0.1365%
1/1/2007 0:00,553.66,817.76,11.56,0.00%,0.00%,0.00%,11.56%,-0.3795%,-0.5159%,37.8941%,32.1898%,16.27%,44.1616%,0.0000%
1/2/2007 0:00,553.66,817.76,11.56,0.00%,0.00%,0.00%,11.56%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,0.0000%
1/3/2007 0:00,554.46,815.48,12.04,-0.42%,0.14%,-0.28%,11.56%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,-0.4221%
1/4/2007 0:00,557.90,813.18,11.51,-0.90%,0.62%,-0.28%,12.04%,0.1438%,-0.2783%,53.4482%,39.6919%,28.19%,32.5966%,-0.9022%
1/5/2007 0:00,554.55,808.02,12.14,-0.04%,-0.60%,-0.64%,11.51%,0.6201%,-0.2822%,67.2174%,39.5666%,30.53%,16.7913%,-0.0358%
1/8/2007 0:00,556.13,809.42,12.00,-0.11%,0.29%,0.17%,12.14%,-0.5992%,-0.6350%,31.7725%,28.6657%,12.53%,48.4172%,-0.1110%
1/9/2007 0:00,557.37,807.60,11.91,-0.45%,0.22%,-0.22%,12.00%,0.2851%,0.1741%,57.6590%,54.8363%,48.44%,45.2355%,-0.4470%
1/10/2007 0:00,560.12,807.88,11.47,-0.46%,0.49%,0.04%,11.91%,0.2221%,-0.2250%,55.7890%,41.4420%,30.88%,31.6448%,-0.4583%
1/11/2007 0:00,565.46,811.39,10.87,-0.52%,0.95%,0.43%,11.47%,0.4934%,0.0350%,63.6960%,50.1529%,45.65%,31.2176%,-0.5206%
1/12/2007 0:00,568.25,815.57,10.15,0.02%,0.49%,0.52%,10.87%,0.9539%,0.4334%,75.7355%,63.3402%,67.08%,28.9126%,0.0224%
1/15/2007 0:00,568.25,815.57,10.15,0.00%,0.00%,0.00%,10.15%,0.4932%,0.5157%,63.6913%,65.9289%,62.59%,50.8921%,0.0000%
1/16/2007 0:00,569.10,815.68,10.74,-0.14%,0.15%,0.01%,10.15%,0.0000%,0.0000%,49.1249%,48.9701%,35.29%,49.9389%,-0.1358%
1/17/2007 0:00,567.75,816.11,10.59,0.29%,-0.24%,0.05%,10.74%,0.1494%,0.0136%,53.6172%,49.4294%,39.48%,44.1897%,0.2901%
1/18/2007 0:00,564.31,815.40,10.85,0.52%,-0.61%,-0.09%,10.59%,-0.2370%,0.0531%,42.0430%,50.7619%,29.60%,62.0755%,0.5197%
1/19/2007 0:00,565.17,819.27,10.40,0.32%,0.15%,0.47%,10.85%,-0.6066%,-0.0869%,31.5740%,46.0438%,18.89%,70.9527%,0.3211%
1/22/2007 0:00,561.27,816.38,10.77,0.34%,-0.69%,-0.35%,10.40%,0.1524%,0.4735%,53.7069%,64.6116%,50.87%,63.3246%,0.3375%
1/23/2007 0:00,562.58,820.34,10.34,0.25%,0.23%,0.48%,10.77%,-0.6892%,-0.3517%,29.3927%,37.3202%,14.72%,63.9807%,0.2523%
1/24/2007 0:00,568.00,826.79,9.89,-0.18%,0.96%,0.79%,10.34%,0.2327%,0.4849%,56.1050%,64.9708%,54.12%,60.5317%,-0.1774%
1/25/2007 0:00,561.80,817.54,11.22,-0.03%,-1.09%,-1.12%,9.89%,0.9631%,0.7856%,75.9512%,73.8582%,76.27%,42.4462%,-0.0288%
1/26/2007 0:00,560.78,817.62,11.13,0.19%,-0.18%,0.01%,11.22%,-1.0901%,-1.1189%,19.9196%,16.5371%,6.07%,48.7171%,0.1915%
1/29/2007 0:00,560.91,816.46,11.45,-0.16%,0.02%,-0.14%,11.13%,-0.1816%,0.0099%,43.6862%,49.3045%,30.34%,58.0193%,-0.1644%
1/30/2007 0:00,563.14,822.25,10.96,0.31%,0.40%,0.71%,11.45%,0.0221%,-0.1422%,49.7904%,44.1889%,31.08%,42.9921%,0.3130%
1/31/2007 0:00,567.64,826.90,10.42,-0.23%,0.80%,0.57%,10.96%,0.3970%,0.7100%,60.9356%,71.7350%,62.80%,62.9984%,-0.2340%
2/1/2007 0:00,570.16,832.42,10.31,0.22%,0.45%,0.67%,10.42%,0.7996%,0.5656%,71.9519%,67.4660%,69.46%,40.1007%,0.2217%
2/2/2007 0:00,570.85,834.41,10.08,0.12%,0.12%,0.24%,10.31%,0.4450%,0.6667%,62.3176%,70.4827%,63.82%,59.2737%,0.1190%
2/5/2007 0:00,570.09,834.25,10.55,0.11%,-0.13%,-0.02%,10.08%,0.1210%,0.2400%,52.7654%,57.0358%,45.68%,54.9823%,0.1145%
2/6/2007 0:00,570.57,835.45,10.65,0.06%,0.08%,0.14%,10.55%,-0.1342%,-0.0197%,45.0980%,48.3070%,30.98%,54.7936%,0.0592%
2/7/2007 0:00,572.40,835.96,10.32,-0.26%,0.32%,0.06%,10.65%,0.0842%,0.1434%,51.6588%,53.8038%,42.07%,52.4512%,-0.2596%
2/8/2007 0:00,571.77,834.97,10.44,-0.01%,-0.11%,-0.12%,10.32%,0.3213%,0.0616%,58.7245%,51.0508%,44.71%,39.0493%,-0.0073%
